CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function,Issue Kind
12915,Unused value,Low,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Code maintainability issues,/Mmi/ProcDisp/gui_render.c,gui_render_remote_session,Quality
12916,Unused value,Low,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Code maintainability issues,/Tripopt/ProcTripOpt/tripopt_msg_rx.cc,handleEndTripWSummaryAck,Quality
12917,Unused value,Low,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Code maintainability issues,/Tripopt/ProcTripOpt/tripopt_msg_rx.cc,handleEndTripWSummaryAck,Quality
12918,Unused value,Low,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Code maintainability issues,/Tripopt/ProcTripOpt/tripopt_msg_rx.cc,handleEndTripWSummaryAck,Quality
12919,Unused value,Low,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Code maintainability issues,/Tripopt/ProcTripOpt/tripopt_msg_rx.cc,handleEndTripWSummaryAck,Quality
12923,Unused value,Low,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Code maintainability issues,/Tools/CPUAnalysis/ToolCollectTime/collect_time.cc,clr_order_inuse,Quality
12924,Unused value,Low,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Code maintainability issues,/Tools/CPUAnalysis/ToolCollectTime/collect_time.cc,dump_stats,Quality
12925,Unused value,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Incorrect expression,/Vehctrl/Grid/LibGrid/grid_thermal_protect.cc,calc_grid_deration,Quality
12926,Unused value,Low,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Code maintainability issues,/Tools/Ethdiag/ToolEthdiag/main.c,optproc,Quality
12927,Unused value,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Incorrect expression,/Iomgr/LibIomgr/iomodels.cc,model,Quality
12928,Unused value,Low,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Code maintainability issues,/Fepanel/Dtc/Iomgr/DtcProcIomgr/iomgr.cc,main,Quality
12929,Unused value,Low,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Code maintainability issues,/Arcnet/ProcArc20022/init.c,hw_init,Quality
12930,Unused value,Low,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Code maintainability issues,/Arcnet/ProcArc20022/init.c,hw_init,Quality
12931,Unused value,Low,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Code maintainability issues,/Vehctrl/Air/LibAir/air_incident.cc,control,Quality
12932,Unused value,Low,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Code maintainability issues,/Vehctrl/Air/LibAir/air_incident.cc,control,Quality
12933,Unused value,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Incorrect expression,/Mmi/ProcDisp/gui_init.c,gui_init,Quality
12934,Unused value,Low,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Code maintainability issues,/Vehctrl/Ems/LibEms/engine_temp_sm.cc,detect_an_event,Quality
12935,Unused value,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Incorrect expression,/Tools/EthTester/ToolEthtstUser/ethtst_user.cc,main,Quality
12936,Unused value,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Incorrect expression,/Tools/Arctester/ToolArctstUser/arctst_user.cc,main,Quality
12938,Useless call,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Incorrect expression,/Vehctrl/Mmi/LibVcMmi/display_data_gen.cc,display_data_gen,Quality
12939,Useless call,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Incorrect expression,/Selftest/ProcSte/ste_man_st.cc,branch_on_rspn,Quality
12940,Read from pointer after free,High,Dismissed,6/17/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Memory - illegal accesses,/Cmg/ProcCmgAgent/cmg_agent.cc,reg_thread,Various
12941,Read from pointer after free,High,Dismissed,6/17/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Memory - illegal accesses,/Cmg/ProcCmgAgent/cmg_agent.cc,route_thread,Various
12942,Double free,High,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Memory - corruptions,/Cmg/ProcCmgAgent/cmg_trail.h,~cmg_trail,Various
12944,Double close,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,API usage errors,/Cfgmgr/LibCmParse/cust_option.cc,~cust_option,Various
12945,Use after free,High,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Memory - illegal accesses,/Rmd/ProcRmdAgent/RmdStatMessage.cc,find_numberof_stats,Various
12947,Double close,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,API usage errors,/Cfgmgr/LibCmParse/soft_cfg.cc,~soft_cfg,Various
12948,Double close,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,API usage errors,/SwLoader/LibSwLoader/sw_loader.cc,~sw_loader,Various
12949,Double close,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,API usage errors,/SwLoader/LibSwLoader/sw_loader.cc,~sw_loader,Various
12950,Double close,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,API usage errors,/SwLoader/LibSwLoader/sw_loader.cc,~sw_loader,Various
12951,Double close,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,API usage errors,/SwLoader/LibSwLoader/sw_loader.cc,~sw_loader,Various
12952,Double close,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,API usage errors,/Cfgmgr/LibCmParse/soft_module.cc,~software_module,Various
12953,Double close,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,API usage errors,/Cfgmgr/LibCmParse/loco_option.cc,~loco_option,Various
12954,Double close,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,API usage errors,/Cfgmgr/LibCmParse/loco_idty.cc,~loco_idty,Various
12955,Read from pointer after free,High,Dismissed,6/17/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Memory - illegal accesses,/boot/ppcbe/src/hardware/devn/speedo/shutdown.c,speedo_shutdown2,Various
12956,Missing varargs init or cleanup,Medium,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,API usage errors,/Modem/ProcAtlasModem/atlas_modem.c,debugmsg,Quality
12958,Wrapper object use after free,High,Triaged,6/17/2016,Unassigned,Pending,Unspecified,Undecided,Other,Memory - illegal accesses,/Config/LibConfig/config_server.cc,load_from_file,Quality
15847,Recursion in included headers,Low,Fixed,8/4/2016,Unassigned,Pending,Minor,Ignore,Other,Build system issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/3rdParty/rti_connext_dds-5.2.0/include/ndds/rtixml/rtixml_object_impl.h,,Quality
15949,Unchecked return value,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/boot/ppcbe-spe/src/hardware/devnp/mpcsec/sec_event.c,sec_feed_next,Quality
15950,Operands don't affect result,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Integer handling issues,/boot/ppcbe-spe/src/utils/r/rtc/clk_s35390a.c,get_s35390,Quality
15951,Operands don't affect result,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Integer handling issues,/boot/ppcbe-spe/src/utils/r/rtc/clk_mc9s08dz60.c,get_mc9s08dz60,Quality
15952,Operands don't affect result,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Integer handling issues,/boot/ppcbe-spe/src/utils/r/rtc/clk_m41t6x.c,get_m41t6x,Quality
15953,Operands don't affect result,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Integer handling issues,/boot/ppcbe-spe/src/utils/r/rtc/clk_ds1337.c,get_ds1337,Quality
15954,Operands don't affect result,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Integer handling issues,/boot/ppcbe-spe/src/utils/r/rtc/nto/ppc/clk_ucsa.c,get_ucsa,Quality
15955,Operands don't affect result,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Integer handling issues,/boot/ppcbe-spe/src/utils/r/rtc/clk_m41t00.c,get_m41t00,Quality
15956,Same on both sides,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Incorrect expression,/boot/ppcbe-spe/src/hardware/startup/lib/ppc/freescale_eeprom_data.c,is_valid_mac,Quality
15957,Copy-paste error,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Incorrect expression,/Guardian/ProcNodeGuardian/ngrdn.cc,poll_cannot_comm_logic,Quality
15959,Logically dead code,Medium,Fixed,8/9/2016,Unassigned,Pending,Unspecified,Undecided,Other,Control flow issues,/Mmi/ProcDispMca/gui_screen.c,gui_show_screen,Quality
15961,Logically dead code,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Control flow issues,/boot/ppcbe-spe/src/hardware/devnp/mpcsec/sec.c,sec_newsession,Quality
15962,Logically dead code,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Control flow issues,/boot/ppcbe-spe/src/hardware/devnp/mpcsec/sec.c,sec_process_crp,Quality
15963,Logically dead code,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Control flow issues,/boot/ppcbe-spe/src/hardware/startup/lib/ppc/hw_sermpsc_mv64360.c,init_mpsc_mv64360,Quality
15964,Logically dead code,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Control flow issues,/boot/ppcbe-spe/src/utils/v/ver/ver.c,getVer,Quality
15965,Explicit null dereferenced,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/boot/ppcbe-spe/src/hardware/pci/p2020/server.c,pci_alloc_resource,Quality
15966,Dereference after null check,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/boot/ppcbe-spe/src/hardware/startup/lib/ram.c,watch_add_ram,Quality
15968,Explicit null dereferenced,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/boot/ppcbe-spe/src/hardware/devnp/mpc85xx/transmit.c,mpc85xx_start,Quality
15969,Explicit null dereferenced,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/boot/ppcbe-spe/src/hardware/startup/lib/ppc/ppcv_cpuconfig_booke.c,ppcv_cpuconfig2_booke,Quality
15970,Dereference after null check,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/boot/ppcbe-spe/src/hardware/devnp/mpcsec/sec.c,sec_newsession,Quality
15971,Dereference after null check,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/boot/ppcbe-spe/src/hardware/devnp/mpcsec/sec.c,sec_process_crp,Quality
15972,Dereference after null check,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/boot/ppcbe-spe/src/hardware/startup/lib/init_system_private.c,load_bootstraps,Quality
15973,Dereference after null check,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/boot/ppcbe-spe/src/hardware/startup/lib/ppc/pic_85xx.c,clr_config_flags,Quality
15974,Dereference after null check,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/boot/ppcbe-spe/src/hardware/startup/lib/ppc/pic_85xx.c,set_config_flags,Quality
15975,Dereference after null check,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/boot/ppcbe-spe/src/hardware/startup/lib/load_ifs.c,load_ifs,Quality
15977,Data race condition,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Concurrent data access violations,/boot/ppcbe-spe/src/hardware/i2c/mpc8572/poll.c,mpc8572_irq_thread_create,Quality
15978,Unsigned compared against 0,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Control flow issues,/boot/ppcbe-spe/src/hardware/spi/mpc8536/config.c,mpc8536_cfg,Quality
15979,Unintentional integer overflow,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Integer handling issues,/boot/ppcbe-spe/src/hardware/startup/lib/ppc/mpc85xx_law.c,mpc8572_law_get_addr,Quality
15980,Out-of-bounds read,High,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Memory - illegal accesses,/boot/ppcbe-spe/src/hardware/pci/p2020/p2020.c,p2020_bus_info,Various
15982,Out-of-bounds read,High,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Memory - illegal accesses,/boot/ppcbe-spe/src/hardware/devnp/mpcsec/sec_event.c,sec_dump_regs,Various
15983,Out-of-bounds access,High,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Memory - corruptions,/boot/ppcbe-spe/src/utils/r/rtc/nto/support.c,find_rtc_name,Various
15984,Printf arg count mismatch,Medium,Triaged,8/9/2016,Unassigned,Pending,Unspecified,Undecided,Other,API usage errors,/Mmi/ProcMessTask/mess_task.cc,,Quality
15986,Resource leak,High,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Resource leaks,/boot/ppcbe-spe/src/utils/r/rtc/nto/support.c,load_external_clock,Quality
15987,Wrong sizeof argument,Medium,Dismissed,8/9/2016,Unassigned,False Positive,Unspecified,Ignore,Other,Incorrect expression,/boot/ppcbe-spe/src/hardware/devnp/mpc85xx/emu_phy.c,emu_phy_init,Quality
15990,Stray semicolon,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Control flow issues,/boot/ppcbe-spe/src/hardware/pci/p2020/server.c,check_buses,Quality
15991,Copy into fixed size buffer,Low,Triaged,8/9/2016,Unassigned,Pending,Unspecified,Undecided,Other,Security best practices violations,/boot/ppcbe-spe/src/hardware/voltage/w83795/w83795.c,w83795_init,Various
15992,Copy into fixed size buffer,Low,Triaged,8/9/2016,Unassigned,Pending,Unspecified,Undecided,Other,Security best practices violations,/boot/ppcbe-spe/src/hardware/temperature/max6653/max6653.c,max6653_init,Various
15994,Copy into fixed size buffer,Low,Triaged,8/9/2016,Unassigned,Pending,Unspecified,Undecided,Other,Security best practices violations,/boot/ppcbe-spe/src/hardware/spi/master/_spi_dlload.c,_spi_dlload,Various
15995,Unbounded source buffer,High,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Memory - corruptions,/boot/ppcbe-spe/src/utils/r/rtc/qnxrtc.c,main,Various
15998,Use of untrusted string value,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Insecure data handling,/boot/ppcbe-spe/src/utils/r/rtc/qnxrtc.c,main,Various
15999,Uncaught exception,Medium,Absent Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/Mmi/ProcDispMca/main.c,disp_main,Quality
16000,Uninitialized scalar variable,High,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Uninitialized variables,/boot/ppcbe-spe/src/hardware/pci/p2020/server.c,PCI_attach_device,Various
16001,Uninitialized scalar variable,High,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Uninitialized variables,/boot/ppcbe-spe/src/hardware/pci/p2020/server.c,PCI_attach_device,Various
16002,Uninitialized scalar variable,High,Dismissed,8/9/2016,Unassigned,False Positive,Unspecified,Ignore,Other,Uninitialized variables,/SwLoader/LibSwLoader/sw_loader.cc,sw_loader,Various
16003,Uninitialized scalar variable,High,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Uninitialized variables,/boot/ppcbe-spe/src/hardware/i2c/mpc8572/poll.c,mpc8572_irq_thread_create,Various
16004,Uninitialized scalar variable,High,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Uninitialized variables,/boot/ppcbe-spe/src/utils/g/gpio/gpio.c,test2,Various
16005,Uninitialized scalar variable,High,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Uninitialized variables,/boot/ppcbe-spe/src/hardware/spi/master/_spi_create_instance.c,_spi_create_instance,Various
16011,Uninitialized pointer field,Medium,Fixed,8/9/2016,Unassigned,Pending,Unspecified,Ignore,Other,Uninitialized members,/Mmi/ProcUXI/UxiTask.cc,UxiTask,Quality
16013,Uninitialized scalar field,Medium,Triaged,8/9/2016,Unassigned,Pending,Unspecified,Undecided,Other,Uninitialized members,/Obd/ProcRmTask/obd_sync.cc,ps_file_system_struct,Quality
16014,Structurally dead code,Medium,Triaged,8/9/2016,Unassigned,Pending,Unspecified,Undecided,Other,Control flow issues,/Dts/ProcDtsAgent/dts_agent.cc,multi_file,Quality
16015,Structurally dead code,Medium,Triaged,8/9/2016,Unassigned,Pending,Unspecified,Undecided,Other,Control flow issues,/Cfgmgr/ProcCmTask/cm_task.cc,compare_files,Quality
16016,Structurally dead code,Medium,Triaged,8/9/2016,Unassigned,Pending,Unspecified,Undecided,Other,Control flow issues,/Dts/ProcDtsAgent/sdp_intf.cc,upload,Quality
16018,Unused value,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Incorrect expression,/boot/ppcbe-spe/src/hardware/devnp/mpcsec/sec_init.c,sec_reset_channel_cha,Quality
16019,Unused value,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Incorrect expression,/boot/ppcbe-spe/src/hardware/devnp/mpcsec/sec_init.c,sec_reset_channel_cha,Quality
16020,Unused value,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Incorrect expression,/boot/ppcbe-spe/src/hardware/devnp/mpcsec/sec_init.c,sec_reset_master,Quality
16022,Unused value,Medium,Dismissed,8/9/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Incorrect expression,/boot/ppcbe-spe/src/hardware/devnp/mpc85xx/stats.c,mpc85xx_update_stats,Quality
16332,Dead default in switch,Low,Dismissed,8/20/2016,Unassigned,Intentional,Unspecified,Undecided,Other,Possible Control flow issues,/boot/ppcbe-spe/src/hardware/cpld/bc6p11/cpld_bc6p11.c,cpld_led_ctrl,Quality
17734,Resource leak,High,Dismissed,8/30/2016,Unassigned,Intentional,Unspecified,Undecided,Other,Resource leaks,/SwLoader/LibSwLoader/sw_loader.cc,parse_enet_release_gbl,Quality
17740,Dead default in switch,Low,Absent Dismissed,8/31/2016,Unassigned,Intentional,Unspecified,Undecided,Other,Possible Control flow issues,/ConCtrl/ProcConCtrl/conctrl_autoiso.cc,evaluateCcPlcIsValid,Quality
17741,Incompatible cast,Medium,Dismissed,8/31/2016,Unassigned,Intentional,Unspecified,Ignore,Other,Integer handling issues,/Tripopt/LibToMsgs/STripOptPlanRqstMsg.cc,encode,Quality
17742,Inferred misuse of enum,Medium,Dismissed,8/31/2016,Unassigned,Intentional,Minor,Ignore,Other,Incorrect expression,/Mmi/ProcDisp/consist_manager.c,gui_update_cms_consist_con_box,Quality
17743,Unsigned compared against 0,Medium,Absent Dismissed,8/31/2016,Unassigned,Intentional,Minor,Ignore,Other,Control flow issues,/Mmi/ProcDisp/consist_control.c,key_trail_run,Quality
17744,Unsigned compared against 0,Medium,Absent Dismissed,8/31/2016,Unassigned,Intentional,Minor,Ignore,Other,Control flow issues,/Mmi/ProcDisp/consist_control.c,key_trail_isolate,Quality
17745,Unsigned compared against 0,Medium,Absent Dismissed,8/31/2016,Unassigned,Intentional,Minor,Ignore,Other,Control flow issues,/Mmi/ProcDisp/consist_control.c,trail_control_mmi_update,Quality
17746,Unsigned compared against 0,Medium,Absent Dismissed,8/31/2016,Unassigned,Intentional,Minor,Ignore,Other,Control flow issues,/Mmi/ProcDisp/consist_control.c,key_power_mode_change_confirm,Quality
